km_ruta,log_km,vel_max,vel_prom,t_est_min,hora_inicio,dia_semana_num,es_fin_semana,mes,n_paradas,densidad_paradas,ruta_Cibao-Norte,ruta_Cibao-Sur,ruta_Este-Turístico,ruta_La-Romana,ruta_Nordeste,ruta_Norte,ruta_Otras,ruta_SD-Centro,ruta_SD-Este,ruta_SD-Norte,ruta_SD-Oeste,ruta_Santiago,ruta_Sur,franja_horaria_NOCHE,franja_horaria_TARDE
15.856443,2.824732958,89,32.8,24,20,4,0,9,1,0.0631,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0
13.265786,2.657864083,54,20.9,46,20,4,0,3,1,0.0754,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0
5.624135,1.890719797,46,22.5,27,19,0,0,11,1,0.1778,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0
6.164157,1.969090399,80,24.7,44,10,1,0,5,1,0.1622,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
157.321176,5.064625729,120,67.9,110,6,2,0,9,1,0.0064,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
199.595549,5.301290687,93,67.7,163,1,5,1,8,1,0.005,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
148.220204,5.005423094,93,60.1,150,2,2,0,12,1,0.0067,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
16.305571,2.851028473,54,19.2,50,12,3,0,11,1,0.0613,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
193.839552,5.27217641,94,69.6,168,6,4,0,5,1,0.0052,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
6.001089,1.946065708,45,13.8,93,18,1,0,5,1,0.1666,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
18.029177,2.945973433,80,32.8,29,13,3,0,6,1,0.0555,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
11.678539,2.539910722,77,31.9,28,20,3,0,1,1,0.0856,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0
12.037866,2.567857893,60,24.9,27,19,5,1,11,1,0.0831,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0
201.284849,5.309676848,115,70.2,151,4,1,0,12,1,0.005,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
85.260628,4.457373272,110,45.3,31,12,1,0,4,1,0.0117,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
5.672239,1.897955486,53,22.7,17,14,3,0,4,1,0.1763,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
142.501819,4.966347711,91,59.8,47,10,2,0,7,1,0.007,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
125.789654,4.842529446,101,71.2,80,6,4,0,8,1,0.0079,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
156.95899,5.062335442,90,64.1,39,8,2,0,4,1,0.0064,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
152.227288,5.031922362,104,64.8,128,2,1,0,9,1,0.0066,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
10.228569,2.418461334,64,16.6,36,7,4,0,11,1,0.0978,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
11.194253,2.500964775,87,25.8,29,21,3,0,7,1,0.0893,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0
10.34203,2.428515295,84,36.5,31,13,4,0,10,1,0.0967,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
162.253562,5.095304587,90,56.9,105,6,4,0,1,1,0.0062,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
141.962548,4.962582694,101,67.6,119,1,0,0,9,1,0.007,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8.90772,2.293314251,70,31.4,26,10,2,0,7,1,0.1123,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
49.907211,3.930004583,97,40.5,56,14,5,1,11,1,0.02,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
10.644713,2.454852257,47,11.0,28,7,0,0,10,1,0.0939,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
6.055862,1.953858761,54,24.2,43,11,4,0,5,1,0.1651,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
294.324316,5.688074129,79,47.0,179,1,2,0,2,1,0.0034,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
5.792628,1.915837906,70,26.7,27,21,3,0,12,1,0.1726,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0
58.944757,4.093423421,94,55.3,74,6,0,0,9,1,0.017,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
134.632015,4.909945446,90,49.9,56,7,1,0,4,1,0.0074,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
18.554768,2.973219144,84,23.2,58,13,4,0,8,1,0.0539,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
198.852767,5.29758093,94,65.9,162,2,4,0,5,1,0.005,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
231.803655,5.450195416,120,65.0,82,15,3,0,11,1,0.0043,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
120.774404,4.802170185,119,52.9,52,15,4,0,6,1,0.0083,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
9.647891,2.365361844,71,26.3,136,11,3,0,12,1,0.1036,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
11.47541,2.523759507,72,14.1,28,6,2,0,11,1,0.0871,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
9.883113,2.387212322,48,16.0,80,17,2,0,12,1,0.1012,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
55.598715,4.035986282,92,58.5,37,14,2,0,10,1,0.018,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
10.635481,2.454059137,70,23.6,36,18,3,0,2,1,0.094,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0
5.510337,1.873391221,50,25.4,17,20,4,0,9,1,0.1815,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0
5.1399,1.814808455,71,30.8,33,8,5,1,8,1,0.1946,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
7.248972,2.110088587,58,33.5,43,10,4,0,5,1,0.138,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
19.306373,3.010934778,34,12.7,77,13,3,0,1,1,0.0518,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
25.31508,3.270142159,89,37.0,28,5,0,0,11,1,0.0395,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
6.560993,2.023002531,104,78.7,38,14,3,0,4,1,0.1524,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
17.373952,2.910934009,83,33.6,37,10,2,0,4,1,0.0576,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
12.326252,2.589735924,69,27.4,47,15,0,0,6,1,0.0811,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
134.370266,4.908013735,90,56.4,136,5,2,0,8,1,0.0074,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
210.633903,5.354857909,69,46.3,171,1,5,1,4,1,0.0047,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
218.516265,5.39142633,105,61.0,304,4,3,0,12,1,0.0046,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
5.092153,1.80700155,41,27.8,106,10,0,0,1,1,0.1964,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
7.768235,2.171135532,85,38.8,43,6,5,1,5,1,0.1287,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
205.707272,5.331303647,98,66.0,132,6,1,0,9,1,0.0049,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
5.938339,1.937062409,36,8.1,37,12,1,0,4,1,0.1684,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
13.530492,2.676249338,67,29.0,62,11,2,0,5,1,0.0739,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
6.618791,2.030617696,52,18.9,29,15,3,0,4,1,0.1511,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
146.950125,4.996875224,127,55.5,108,8,3,0,9,1,0.0068,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
10.109991,2.407844794,57,26.4,141,6,3,0,7,1,0.0989,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
104.95963,4.663058173,110,55.7,82,17,1,0,11,1,0.0095,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
13.964698,2.705693961,84,41.9,63,11,6,1,8,1,0.0716,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
10.613815,2.452195338,73,22.0,45,13,5,1,12,1,0.0942,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
224.807955,5.419684881,115,69.5,155,3,2,0,8,1,0.0044,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
8.256618,2.225338755,67,26.1,28,21,3,0,8,1,0.1211,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0
39.222981,3.694438499,76,43.6,51,18,4,0,5,1,0.0255,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0
229.681311,5.441037152,102,62.4,174,7,1,0,6,1,0.0044,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
8.914461,2.293994398,48,19.8,124,11,2,0,4,1,0.1122,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
12.578048,2.608454371,58,18.0,34,7,4,0,7,1,0.0795,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
22.443738,3.154603423,46,22.1,56,21,1,0,3,1,0.0446,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0
21.460886,3.111775396,71,28.6,45,6,1,0,5,1,0.0466,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
15.254635,2.788378099,53,22.9,35,13,3,0,5,1,0.0656,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
37.235152,3.643755302,84,44.7,91,12,4,0,3,1,0.0269,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
13.106044,2.646603358,52,26.2,50,10,0,0,8,1,0.0763,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
8.614112,2.263232019,53,34.5,32,12,2,0,8,1,0.1161,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
23.25113,3.188463214,56,24.9,55,20,2,0,2,1,0.043,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0
224.707861,5.419241513,110,68.1,326,4,2,0,11,1,0.0045,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
197.424477,5.290408559,93,52.9,146,10,2,0,11,1,0.0051,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
192.390657,5.264712273,91,67.5,43,7,0,0,6,1,0.0052,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
22.92595,3.174963644,57,21.5,62,10,0,0,3,1,0.0436,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
201.797012,5.312205538,86,62.7,168,3,6,1,12,1,0.005,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
8.15543,2.214347146,64,23.3,48,12,4,0,2,1,0.1226,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
223.938065,5.415825098,107,66.2,157,3,1,0,10,1,0.0045,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
148.402041,5.006640934,88,48.4,153,9,1,0,2,1,0.0067,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
13.256255,2.657195758,57,13.0,82,12,0,0,11,1,0.0754,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
35.546717,3.59859136,86,66.7,42,20,3,0,11,1,0.0281,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
11.508089,2.526375555,79,23.0,28,21,3,0,7,1,0.0869,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0
5.153687,1.817051414,49,17.2,27,18,2,0,10,1,0.194,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0
71.362639,4.28169013,106,68.0,64,7,2,0,8,1,0.014,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11.399304,2.517640342,71,23.6,28,20,5,1,7,1,0.0877,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0
228.816766,5.437282322,111,71.5,192,1,5,1,1,1,0.0044,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
8.354187,2.235824051,67,26.4,119,11,3,0,10,1,0.1197,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
98.644016,4.601603995,96,58.0,122,6,3,0,8,1,0.0101,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
208.065962,5.34264981,89,66.1,184,1,4,0,5,1,0.0048,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
6.868785,2.062903667,67,34.3,25,9,0,0,5,1,0.1456,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
8.157082,2.214527569,53,24.5,28,11,0,0,11,1,0.1226,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
15.581587,2.808292863,74,34.6,38,17,4,0,4,1,0.0642,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
8.901064,2.292642226,54,23.2,55,12,3,0,4,1,0.1123,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
45.649624,3.842664867,102,68.5,193,10,5,1,2,1,0.0219,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
192.872036,5.267198333,88,66.1,153,6,6,1,2,1,0.0052,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
15.234347,2.787129183,59,14.3,25,7,0,0,9,1,0.0656,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
18.564706,2.973727229,78,37.1,28,12,2,0,7,1,0.0539,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
21.642589,3.119832602,85,46.4,27,5,5,1,2,1,0.0462,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
148.218468,5.00541146,93,53.3,155,8,5,1,3,1,0.0067,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
199.443663,5.300533225,97,68.0,168,2,4,0,5,1,0.005,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
7.132777,2.09590244,46,16.5,58,9,4,0,10,1,0.1402,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
228.879108,5.437553553,91,57.0,184,1,1,0,11,1,0.0044,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
7.366925,2.124286433,77,31.6,27,11,4,0,1,1,0.1357,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
22.420597,3.153615849,83,39.6,25,5,4,0,6,1,0.0446,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
323.774924,5.783132401,103,51.5,65,4,5,1,3,1,0.0031,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
12.318873,2.589182052,76,29.6,16,19,1,0,12,1,0.0812,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0
172.624942,5.156897467,96,53.7,164,6,5,1,5,1,0.0058,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
148.911277,5.010043632,90,58.4,167,3,4,0,2,1,0.0067,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
20.598067,3.07260382,75,30.1,31,11,4,0,9,1,0.0485,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
21.578982,3.117019474,77,39.2,54,7,5,1,6,1,0.0463,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
17.240008,2.903617423,64,33.4,58,11,1,0,4,1,0.058,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
158.219633,5.070284589,113,73.6,144,3,3,0,9,1,0.0063,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
10.089103,2.405962914,66,12.9,28,6,1,0,11,1,0.0991,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
5.704414,1.902766115,55,21.4,17,20,2,0,4,1,0.1753,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0
199.221201,5.29942276,104,71.6,137,1,4,0,8,1,0.005,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
12.242783,2.583452725,76,23.7,28,21,5,1,2,1,0.0817,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0
10.803616,2.468405925,53,20.9,65,8,4,0,11,1,0.0926,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
26.398176,3.310476442,55,24.4,56,19,5,1,3,1,0.0379,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0
114.137129,4.746123844,92,53.9,65,7,3,0,2,1,0.0088,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
228.971285,5.437954453,93,56.5,219,2,6,1,12,1,0.0044,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
111.026335,4.718733978,86,65.3,112,9,5,1,12,1,0.009,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
22.80516,3.169902364,112,65.2,18,10,1,0,5,1,0.0438,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
23.321022,3.191341079,85,35.0,24,12,0,0,11,1,0.0429,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
41.85858,3.757905858,65,27.9,93,20,1,0,3,1,0.0239,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
226.29771,5.426260656,115,70.0,60,17,2,0,10,1,0.0044,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
8.924178,2.294974002,72,24.3,32,13,4,0,8,1,0.1121,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
25.329857,3.270703542,57,21.7,58,20,4,0,8,1,0.0395,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0
6.639828,2.03337509,54,22.1,37,15,0,0,5,1,0.1506,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
73.410676,4.309599426,97,55.8,40,7,4,0,4,1,0.0136,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
208.200529,5.343293261,101,76.6,166,1,6,1,11,1,0.0048,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
15.121203,2.780135362,74,47.8,145,6,1,0,7,1,0.0661,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
16.286107,2.849903115,49,21.2,42,18,3,0,4,1,0.0614,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0
148.061475,5.004358805,97,53.2,152,8,0,0,2,1,0.0068,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
101.78475,4.632636996,101,70.2,77,6,1,0,12,1,0.0098,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
20.312394,3.059288781,93,29.7,38,6,4,0,7,1,0.0492,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
9.006438,2.303228686,60,21.6,53,12,1,0,11,1,0.111,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
9.356486,2.33761299,54,24.4,16,19,4,0,6,1,0.1069,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0
142.487835,4.966250258,118,63.8,56,11,1,0,10,1,0.007,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
10.599967,2.451002253,67,24.5,43,14,1,0,2,1,0.0943,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
9.869949,2.386002009,63,14.1,61,8,3,0,10,1,0.1013,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
11.064939,2.490303643,58,25.5,136,5,3,0,1,1,0.0904,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
212.151786,5.362004522,95,69.9,137,6,6,1,8,1,0.0047,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
22.124868,3.140908575,73,25.0,203,10,3,0,2,1,0.0452,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
84.69903,4.450841507,91,67.8,86,7,3,0,6,1,0.0118,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
207.985382,5.342264307,89,65.3,167,1,6,1,11,1,0.0048,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
8.071791,2.205169709,54,18.6,52,16,4,0,11,1,0.1239,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
153.415638,5.039647915,118,65.3,55,9,0,0,10,1,0.0065,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
55.606607,4.03612571,95,52.1,27,16,4,0,8,1,0.018,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
201.153356,5.309026597,92,70.2,170,2,2,0,1,1,0.005,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
29.741286,3.425606572,63,23.5,56,19,2,0,5,1,0.0336,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0
200.855077,5.307549999,102,73.0,167,2,4,0,3,1,0.005,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
9.408731,2.342644973,58,20.2,99,8,0,0,6,1,0.1063,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
11.858432,2.553999783,65,24.5,110,7,6,1,10,1,0.0843,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
5.577726,1.883689093,48,17.6,39,17,1,0,5,1,0.1793,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
201.173689,5.309127174,94,64.5,167,2,2,0,12,1,0.005,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
9.441288,2.345767946,73,29.8,19,13,3,0,12,1,0.1059,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
10.680664,2.457934825,40,13.1,41,12,2,0,10,1,0.0936,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
24.763028,3.248940441,83,30.3,46,16,5,1,2,1,0.0404,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
15.609326,2.809964345,48,19.9,48,19,0,0,3,1,0.0641,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0
208.651171,5.345445059,90,65.5,148,1,1,0,10,1,0.0048,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
8.190063,2.218122792,54,17.6,53,12,4,0,7,1,0.1221,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
144.778359,4.982087379,113,71.8,142,6,5,1,6,1,0.0069,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
171.646805,5.151247918,87,55.7,165,7,4,0,6,1,0.0058,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
5.838267,1.922534337,62,26.9,21,20,2,0,4,1,0.1713,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0
10.618443,2.452593749,71,15.5,25,7,2,0,5,1,0.0942,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
228.743114,5.436961789,107,68.3,189,1,3,0,12,1,0.0044,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
164.574552,5.109421559,98,51.4,157,6,5,1,11,1,0.0061,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
6.187197,1.972301249,45,17.7,16,19,1,0,4,1,0.1616,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0
24.987933,3.257632315,47,22.7,57,18,0,0,6,1,0.04,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0
5.836173,1.922228072,59,21.9,55,14,3,0,10,1,0.1713,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
27.472108,3.348924941,84,34.3,27,5,0,0,10,1,0.0364,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
6.070231,1.955893153,67,30.4,34,12,3,0,7,1,0.1647,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
5.442524,1.862920389,55,25.1,25,11,4,0,6,1,0.1837,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
27.985467,3.366794566,91,48.0,28,5,5,1,11,1,0.0357,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
152.619881,5.034481246,92,61.0,141,2,5,1,1,1,0.0066,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
8.12808,2.211355377,69,22.2,100,12,3,0,5,1,0.123,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
10.519093,2.44400592,68,26.3,43,13,5,1,10,1,0.0951,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
226.595316,5.427569122,116,55.9,317,7,0,0,12,1,0.0044,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
87.893272,4.487436459,88,62.8,75,6,2,0,12,1,0.0114,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
22.387319,3.152193952,92,38.4,26,5,0,0,7,1,0.0447,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
194.123692,5.273633675,92,70.6,156,7,5,1,12,1,0.0052,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
199.068866,5.298661637,91,58.8,168,5,5,1,2,1,0.005,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
82.91006,4.429745511,88,58.5,88,3,3,0,12,1,0.0121,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
199.526689,5.30094735,114,66.1,139,1,5,1,6,1,0.005,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
230.275874,5.443611258,104,64.0,221,2,5,1,12,1,0.0043,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
18.861186,2.988767375,85,36.5,32,12,4,0,6,1,0.053,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
12.053091,2.569024964,76,24.1,28,21,4,0,2,1,0.083,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0
12.879647,2.630423522,74,27.6,27,20,3,0,12,1,0.0776,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0
112.558103,4.732314627,98,60.3,158,9,6,1,11,1,0.0089,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
5.704027,1.902708391,66,26.3,141,11,5,1,8,1,0.1753,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
114.318921,4.747701516,102,58.6,69,7,4,0,3,1,0.0087,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
18.546642,2.972803507,62,22.3,58,16,3,0,8,1,0.0539,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
17.590771,2.922665275,79,33.0,33,11,4,0,3,1,0.0568,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
223.864633,5.41549859,93,56.2,219,1,5,1,6,1,0.0045,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
37.925669,3.661653904,80,26.5,58,7,3,0,5,1,0.0264,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
21.542031,3.115381611,87,43.1,27,5,4,0,2,1,0.0464,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
17.973299,2.943032675,54,19.6,59,6,1,0,7,1,0.0556,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
24.881524,3.253529355,54,24.5,57,20,2,0,6,1,0.0402,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0
156.290144,5.058092151,86,64.7,42,6,6,1,5,1,0.0064,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
200.973845,5.308138209,90,67.4,163,1,3,0,8,1,0.005,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
169.932236,5.141267197,91,55.1,47,15,2,0,11,1,0.0059,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
8.23288,2.222771026,92,23.5,26,10,5,1,8,1,0.1215,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
10.58776,2.449949369,69,27.6,28,10,5,1,7,1,0.0944,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
24.960469,3.256574958,47,22.0,57,19,2,0,6,1,0.0401,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0
13.94724,2.704526667,77,27.0,35,15,2,0,4,1,0.0717,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
12.12006,2.574142357,65,22.7,134,5,2,0,2,1,0.0825,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
6.645536,2.034121948,65,30.7,88,13,3,0,1,1,0.1505,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
10.365912,2.4306187,92,32.7,27,12,0,0,2,1,0.0965,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
23.248567,3.188357523,70,28.5,19,12,5,1,12,1,0.043,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
